curso,turno,qualificacao_previa,nacionalidade,necessidades_especiais,mensalidade_em_dia,sexo,bolsista,aprovacoes,aproveitamentos,matriculas,media,indice_deseprego,indice_inflacao,PIB,STATUS
15,1,1,1,0,1,0,0,11,0,12,26.1333333333333,11.1,0.6,2.02,1
4,1,12,1,0,0,0,0,8,0,12,26.1333333333333,11.1,0.6,2.02,0
5,1,1,1,0,1,1,1,11,0,12,26.1333333333333,9.4,-0.8,-3.12,1
4,1,14,1,0,1,1,1,11,0,12,26.1333333333333,15.5,2.8,-4.06,1
14,1,1,1,0,1,0,0,11,0,12,26.1333333333333,8.9,1.4,3.51,0
3,0,1,1,0,1,1,0,24,16,24,26.1258741258741,12.7,3.7,-1.7,1
15,1,1,1,0,1,1,0,12,0,12,26.1190476190476,15.5,2.8,-4.06,1
12,1,1,1,0,1,0,1,16,0,16,26.1175,9.4,-0.8,-3.12,1
12,1,1,1,0,1,0,1,14,0,16,26.1171428571429,10.8,1.4,1.74,1
12,1,1,1,0,1,1,0,16,0,16,26.1075,9.4,-0.8,-3.12,1
6,1,1,1,0,1,0,1,9,0,10,26.1071428571429,9.4,-0.8,-3.12,1
12,1,1,1,0,1,0,1,12,0,14,26.1,7.6,2.6,0.32,1
14,1,1,1,0,1,0,0,9,0,12,26.1,11.1,0.6,2.02,1
16,1,1,1,0,1,0,0,11,0,12,26.1,7.6,2.6,0.32,1
6,1,1,1,0,1,0,0,11,0,12,26.0952380952381,13.9,-0.3,0.79,1
11,1,1,1,0,1,0,1,12,0,12,26.0952380952381,8.9,1.4,3.51,1
5,1,1,1,0,1,0,1,22,10,22,26.0909090909091,11.1,0.6,2.02,1
15,1,1,1,0,1,1,0,10,0,12,26.0833333333333,11.1,0.6,2.02,1
4,1,14,1,0,1,1,0,6,0,12,26.0833333333333,15.5,2.8,-4.06,1
11,1,12,1,0,1,1,0,6,0,12,26.0833333333333,16.2,0.3,-0.92,0
11,1,1,1,0,1,0,1,10,0,12,26.0833333333333,16.2,0.3,-0.92,1
11,1,1,1,0,1,0,1,12,0,12,26.0714285714286,8.9,1.4,3.51,1
7,1,1,1,0,0,1,0,10,0,10,26.0714285714286,12.4,0.5,1.79,0
10,1,3,1,0,1,0,0,24,14,25,26.0714285714286,16.2,0.3,-0.92,1
10,1,14,1,0,1,0,0,12,5,12,26.0714285714286,12.4,0.5,1.79,1
11,1,1,1,0,1,0,0,11,0,12,26.0666666666667,11.1,0.6,2.02,1
17,0,15,1,0,1,0,0,18,10,20,26.0666666666667,11.1,0.6,2.02,1
12,1,1,1,0,1,0,0,12,0,14,26.0666666666667,7.6,2.6,0.32,1
12,1,1,1,0,1,0,0,15,0,15,26.0611111111111,16.2,0.3,-0.92,0
9,1,1,1,0,1,0,0,8,0,10,26.0571428571429,10.8,1.4,1.74,1
12,1,1,1,0,1,1,1,14,0,16,26.0485714285714,10.8,1.4,1.74,1
4,1,14,1,0,1,1,1,11,0,12,26.0444444444444,13.9,-0.3,0.79,1
12,1,1,1,0,1,0,1,12,0,15,26.0428571428571,11.1,0.6,2.02,1
12,1,1,1,0,1,0,0,15,0,15,26.0371428571429,11.1,0.6,2.02,1
16,1,1,1,0,1,0,1,10,0,12,26.0333333333333,9.4,-0.8,-3.12,1
12,1,1,1,0,1,1,0,12,0,14,26.0333333333333,7.6,2.6,0.32,1
12,1,12,1,0,1,0,0,13,0,15,26.0285714285714,13.9,-0.3,0.79,1
4,1,14,1,0,1,1,0,12,0,12,26.0238095238095,12.4,0.5,1.79,1
3,0,12,1,0,1,1,0,13,1,13,26.0238095238095,12.7,3.7,-1.7,1
12,1,1,1,0,1,0,1,16,0,16,26.0225,9.4,-0.8,-3.12,1
13,1,1,1,0,1,0,0,15,0,15,26.0196428571429,15.5,2.8,-4.06,1
12,1,1,1,0,1,1,0,12,0,15,26.0183333333333,11.1,0.6,2.02,1
15,1,9,1,0,1,0,0,12,0,12,26.0,7.6,2.6,0.32,1
15,1,1,1,0,1,0,0,12,0,12,26.0,9.4,-0.8,-3.12,1
16,1,1,1,0,1,0,0,12,0,12,26.0,7.6,2.6,0.32,1
5,1,1,1,0,1,0,1,9,0,12,26.0,11.1,0.6,2.02,0
9,1,1,1,0,1,1,0,3,0,10,26.0,7.6,2.6,0.32,0
6,1,1,1,0,0,1,0,7,0,12,26.0,12.4,0.5,1.79,0
10,1,16,1,0,1,0,0,18,9,18,26.0,8.9,1.4,3.51,1
16,1,1,1,0,1,0,0,14,0,14,26.0,8.9,1.4,3.51,1
6,1,1,1,0,1,0,0,10,0,10,26.0,7.6,2.6,0.32,1
6,1,14,1,0,1,0,0,11,0,12,26.0,12.4,0.5,1.79,1
14,1,1,1,0,1,0,0,9,0,12,26.0,12.4,0.5,1.79,1
4,1,14,1,0,1,0,1,11,0,12,26.0,15.5,2.8,-4.06,1
3,0,13,1,0,1,1,0,12,0,12,26.0,11.1,0.6,2.02,1
11,1,1,1,0,1,1,0,12,0,12,26.0,11.1,0.6,2.02,1
4,1,1,1,0,1,0,0,5,0,12,26.0,15.5,2.8,-4.06,1
15,1,1,1,0,1,0,1,11,0,12,26.0,15.5,2.8,-4.06,1
11,1,1,1,0,1,1,0,10,0,12,26.0,12.4,0.5,1.79,1
5,1,1,1,0,1,0,0,12,0,12,26.0,9.4,-0.8,-3.12,1
15,1,1,1,0,1,0,0,12,0,12,26.0,12.4,0.5,1.79,1
10,1,14,1,0,1,0,0,11,5,12,26.0,13.9,-0.3,0.79,1
5,1,17,1,0,1,0,0,9,0,12,26.0,11.1,0.6,2.02,1
10,1,1,1,0,1,1,0,12,0,12,26.0,8.9,1.4,3.51,1
17,0,1,1,0,1,1,0,9,0,10,26.0,7.6,2.6,0.32,1
14,1,1,1,0,1,1,0,11,0,12,26.0,11.1,0.6,2.02,1
8,1,1,1,0,1,1,1,12,0,12,26.0,12.4,0.5,1.79,1
7,1,1,1,0,1,1,0,5,0,10,26.0,10.8,1.4,1.74,1
11,1,1,1,0,1,0,1,12,0,12,26.0,12.4,0.5,1.79,1
6,1,14,1,0,1,0,0,8,0,10,26.0,9.4,-0.8,-3.12,1
6,1,14,1,0,1,1,0,7,2,12,26.0,12.4,0.5,1.79,0
6,1,1,1,0,1,0,0,10,0,10,26.0,12.7,3.7,-1.7,1
14,1,1,1,0,1,1,1,12,0,12,26.0,13.9,-0.3,0.79,0
9,1,1,1,0,1,0,1,10,0,10,26.0,8.9,1.4,3.51,1
2,1,1,1,0,1,0,1,23,10,23,26.0,8.9,1.4,3.51,1
15,1,1,1,0,1,0,1,12,0,12,26.0,10.8,1.4,1.74,1
12,1,1,1,0,1,1,0,14,0,16,26.0,12.7,3.7,-1.7,1
14,1,1,1,0,0,1,0,12,0,12,26.0,13.9,-0.3,0.79,1
14,1,1,1,0,1,0,0,6,0,10,26.0,7.6,2.6,0.32,1
10,1,1,1,0,1,0,1,12,0,12,26.0,12.4,0.5,1.79,1
6,1,1,1,0,1,0,1,8,0,10,26.0,9.4,-0.8,-3.12,1
3,0,12,1,0,1,0,1,12,0,12,26.0,12.7,3.7,-1.7,1
14,1,1,1,0,1,1,1,12,0,12,26.0,12.4,0.5,1.79,1
15,1,1,1,0,1,0,1,12,0,12,26.0,11.1,0.6,2.02,1
5,1,1,1,0,1,1,1,11,2,12,26.0,10.8,1.4,1.74,1
12,1,1,1,0,1,0,1,15,0,15,25.995873015873,11.1,0.6,2.02,1
5,1,1,1,0,1,0,1,23,10,24,25.9772727272727,15.5,2.8,-4.06,1
16,1,1,1,0,1,0,1,12,0,12,25.9761904761905,15.5,2.8,-4.06,1
3,0,12,1,0,1,0,0,11,0,12,25.9666666666667,9.4,-0.8,-3.12,1
6,1,1,1,0,1,0,1,10,0,10,25.9666666666667,9.4,-0.8,-3.12,1
5,1,1,1,0,1,0,0,11,0,12,25.9666666666667,12.7,3.7,-1.7,1
14,1,1,1,0,1,0,0,12,0,12,25.9642857142857,11.1,0.6,2.02,1
12,1,1,1,0,1,0,1,16,0,16,25.9625,9.4,-0.8,-3.12,1
10,1,1,1,0,1,0,1,29,19,29,25.9453781512605,9.4,-0.8,-3.12,1
12,1,1,1,0,1,0,1,12,0,14,25.9333333333333,7.6,2.6,0.32,1
14,1,1,1,0,0,0,0,11,0,12,25.9333333333333,8.9,1.4,3.51,1
15,1,1,1,0,1,0,1,12,0,12,25.9285714285714,13.9,-0.3,0.79,1
13,1,1,1,0,1,1,0,14,0,15,25.9285714285714,10.8,1.4,1.74,1
9,1,1,1,0,1,0,1,10,0,10,25.9166666666667,13.9,-0.3,0.79,1
6,1,1,1,0,1,0,0,9,0,10,25.9166666666667,9.4,-0.8,-3.12,1
4,1,1,1,0,1,1,0,10,0,12,25.9166666666667,13.9,-0.3,0.79,0
5,1,1,1,0,1,0,0,12,0,12,25.9166666666667,10.8,1.4,1.74,1
13,1,1,1,0,1,1,0,7,0,14,25.9142857142857,8.9,1.4,3.51,1
17,0,15,1,0,1,0,0,10,0,10,25.9047619047619,16.2,0.3,-0.92,1
16,1,1,1,0,1,0,1,12,0,12,25.9047619047619,12.7,3.7,-1.7,1
8,1,15,1,0,1,0,0,15,5,17,25.9,12.4,0.5,1.79,0
12,1,1,1,0,1,0,1,12,0,14,25.9,7.6,2.6,0.32,1
3,0,1,1,0,1,0,1,15,6,16,25.8888888888889,13.9,-0.3,0.79,1
12,1,1,1,0,1,0,0,14,0,16,25.8885714285714,10.8,1.4,1.74,1
3,0,3,1,0,1,0,0,18,12,22,25.8831168831169,12.7,3.7,-1.7,1
10,1,1,1,0,1,0,0,12,0,12,25.8809523809524,15.5,2.8,-4.06,1
12,1,1,1,0,0,1,0,10,0,14,25.88,11.1,0.6,2.02,0
12,1,1,1,0,1,1,0,14,0,15,25.8791666666667,12.4,0.5,1.79,1
5,1,14,1,0,1,0,1,23,9,24,25.8787878787879,15.5,2.8,-4.06,1
12,1,1,1,0,1,1,1,16,0,16,25.8775,9.4,-0.8,-3.12,1
12,1,1,1,0,1,0,0,16,0,16,25.8675,9.4,-0.8,-3.12,1
9,1,1,1,0,1,1,1,10,0,10,25.8666666666667,16.2,0.3,-0.92,1
10,1,1,1,0,1,0,0,11,0,12,25.8666666666667,10.8,1.4,1.74,1
12,1,1,1,0,1,0,1,15,0,15,25.8585714285714,12.4,0.5,1.79,1
10,1,1,1,0,1,0,1,12,0,12,25.8571428571429,12.4,0.5,1.79,1
14,1,16,1,0,1,1,1,11,0,12,25.8571428571429,8.9,1.4,3.51,1
5,1,1,1,0,1,0,1,11,1,12,25.8571428571429,13.9,-0.3,0.79,1
11,1,1,1,0,1,0,1,10,0,12,25.8571428571429,12.7,3.7,-1.7,1
7,1,1,1,0,1,1,0,8,0,10,25.85,13.9,-0.3,0.79,0
17,0,1,1,0,0,0,0,5,0,10,25.85,16.2,0.3,-0.92,0
17,0,1,1,0,1,0,0,5,0,10,25.8333333333333,7.6,2.6,0.32,1
9,1,1,1,0,1,0,0,10,0,10,25.8333333333333,13.9,-0.3,0.79,1
15,1,1,1,0,1,0,1,12,0,12,25.8333333333333,16.2,0.3,-0.92,1
15,1,1,1,0,1,0,1,12,0,12,25.8333333333333,16.2,0.3,-0.92,1
15,1,1,1,0,1,0,1,11,0,12,25.8333333333333,8.9,1.4,3.51,1
5,1,14,1,0,1,1,0,12,0,12,25.8333333333333,12.4,0.5,1.79,1
9,1,1,1,0,1,1,0,5,0,10,25.8333333333333,8.9,1.4,3.51,1
8,1,1,1,0,1,0,1,12,0,12,25.8333333333333,8.9,1.4,3.51,1
10,1,1,1,0,1,0,0,12,0,12,25.8333333333333,10.8,1.4,1.74,1
11,1,1,1,0,1,1,1,12,0,12,25.8333333333333,12.4,0.5,1.79,1
12,1,1,1,0,1,0,0,6,0,14,25.8333333333333,13.9,-0.3,0.79,0
6,1,1,1,0,1,0,0,5,0,10,25.8333333333333,12.7,3.7,-1.7,1
7,1,1,1,0,1,1,1,9,0,10,25.8333333333333,12.7,3.7,-1.7,1
10,1,1,1,0,0,1,0,5,5,15,25.8333333333333,8.9,1.4,3.51,0
16,1,1,1,0,1,0,0,7,0,12,25.8333333333333,7.6,2.6,0.32,0
15,1,1,1,0,1,0,1,12,0,12,25.8333333333333,9.4,-0.8,-3.12,1
8,1,14,1,0,1,1,0,9,1,12,25.8333333333333,13.9,-0.3,0.79,0
17,0,14,1,0,1,0,1,12,4,12,25.8333333333333,9.4,-0.8,-3.12,1
12,1,1,1,0,1,0,1,12,0,14,25.8333333333333,7.6,2.6,0.32,1
10,1,1,1,0,1,0,1,12,0,12,25.8333333333333,9.4,-0.8,-3.12,1
11,1,1,1,0,1,0,0,12,0,12,25.8333333333333,11.1,0.6,2.02,1
5,1,1,1,1,1,0,1,12,0,12,25.8333333333333,11.1,0.6,2.02,1
12,1,1,1,0,1,0,0,12,0,14,25.8333333333333,7.6,2.6,0.32,1
11,1,1,1,0,1,1,0,9,0,12,25.8333333333333,7.6,2.6,0.32,1
5,1,1,1,0,1,1,0,12,0,12,25.8333333333333,16.2,0.3,-0.92,1
15,1,1,1,0,1,1,0,12,0,12,25.8333333333333,16.2,0.3,-0.92,1
5,1,1,1,0,1,0,0,12,0,12,25.8333333333333,15.5,2.8,-4.06,1
15,1,1,1,0,1,0,0,11,0,12,25.8285714285714,9.4,-0.8,-3.12,1
17,0,1,1,0,1,1,0,10,0,10,25.8285714285714,13.9,-0.3,0.79,1
12,1,1,1,0,1,0,0,14,0,16,25.8285714285714,12.7,3.7,-1.7,1
12,1,3,1,0,1,0,0,14,1,15,25.8248611111111,15.5,2.8,-4.06,1
12,1,1,1,0,1,0,0,14,0,16,25.82,10.8,1.4,1.74,1
12,1,1,1,0,1,0,1,14,0,16,25.8171428571429,10.8,1.4,1.74,1
16,1,1,1,0,1,0,1,13,0,14,25.8095238095238,11.1,0.6,2.02,1
8,1,12,1,0,1,1,0,8,0,12,25.8095238095238,16.2,0.3,-0.92,0
6,1,1,1,0,1,0,0,10,0,10,25.8,7.6,2.6,0.32,1
9,1,1,1,0,1,0,1,10,0,10,25.8,12.4,0.5,1.79,1
17,0,1,1,0,1,1,0,10,0,10,25.8,9.4,-0.8,-3.12,1
4,1,14,1,0,1,1,0,10,0,12,25.8,8.9,1.4,3.51,1
8,1,1,1,0,1,0,0,10,0,12,25.8,13.9,-0.3,0.79,1
6,1,14,1,0,1,0,0,10,3,12,25.8,12.4,0.5,1.79,1
9,1,1,1,0,1,0,1,10,0,10,25.8,11.1,0.6,2.02,1
12,1,1,1,0,1,0,1,12,0,14,25.8,7.6,2.6,0.32,1
9,1,1,1,0,1,0,1,10,0,10,25.8,9.4,-0.8,-3.12,1
7,1,1,1,0,1,1,1,10,0,10,25.8,8.9,1.4,3.51,1
9,1,1,1,0,1,0,0,10,0,10,25.8,8.9,1.4,3.51,1
9,1,1,1,0,1,0,0,10,0,10,25.8,8.9,1.4,3.51,1
14,1,1,1,0,1,0,1,10,0,12,25.8,12.4,0.5,1.79,1
7,1,1,1,0,1,1,0,7,0,10,25.8,12.4,0.5,1.79,0
4,1,14,1,0,1,1,1,10,0,12,25.8,12.4,0.5,1.79,1
6,1,1,1,0,1,0,0,8,0,10,25.8,9.4,-0.8,-3.12,1
4,1,1,1,0,1,1,0,25,15,30,25.797619047619,15.5,2.8,-4.06,1
3,0,14,1,0,1,0,0,12,5,12,25.7857142857143,12.4,0.5,1.79,1
12,1,1,1,0,1,1,0,13,0,15,25.7857142857143,13.9,-0.3,0.79,1
15,1,1,1,0,1,0,1,12,0,12,25.7857142857143,8.9,1.4,3.51,1
5,1,1,1,0,1,0,1,12,1,12,25.7857142857143,13.9,-0.3,0.79,0
12,1,3,1,0,1,0,0,16,0,16,25775.0,9.4,-0.8,-3.12,1
12,1,1,1,0,1,1,0,16,0,16,25775.0,9.4,-0.8,-3.12,1
12,1,1,1,0,1,0,0,16,0,16,25.7725,9.4,-0.8,-3.12,1
11,1,1,1,0,1,1,0,11,0,12,25.7666666666667,7.6,2.6,0.32,1
10,1,1,12,0,1,1,0,12,0,12,25.7619047619048,11.1,0.6,2.02,1
12,1,1,1,0,1,0,1,13,0,14,25.7619047619048,12.4,0.5,1.79,1
3,0,1,1,0,1,0,1,9,2,12,25.75,13.9,-0.3,0.79,1
11,1,1,1,0,1,1,0,6,0,12,25.75,10.8,1.4,1.74,1
14,1,1,1,0,1,1,0,8,0,12,25.75,13.9,-0.3,0.79,1
8,1,1,1,0,1,1,0,7,0,10,25.75,9.4,-0.8,-3.12,1
6,1,14,1,0,1,0,0,6,0,10,25.75,12.7,3.7,-1.7,1
6,1,1,1,0,1,0,0,7,0,10,25.75,9.4,-0.8,-3.12,1
4,1,14,1,0,1,1,0,11,0,12,25.7428571428571,12.4,0.5,1.79,1
10,1,1,1,0,1,0,0,11,0,12,25.7380952380952,9.4,-0.8,-3.12,1
11,1,1,1,0,1,0,1,12,0,12,25.7380952380952,8.9,1.4,3.51,1
4,1,1,1,0,1,1,0,10,0,12,25.7333333333333,12.4,0.5,1.79,1
12,1,1,1,0,1,0,1,11,0,14,25.7257142857143,12.4,0.5,1.79,1
12,1,1,1,0,1,0,0,16,0,16,25.72,9.4,-0.8,-3.12,1
12,1,1,1,0,1,0,1,14,0,16,25.72,10.8,1.4,1.74,1
12,1,1,1,0,1,0,1,10,0,14,25.72,7.6,2.6,0.32,1
12,1,1,1,0,1,0,1,14,0,15,25.7171428571429,11.1,0.6,2.02,1
12,1,1,1,0,1,0,0,14,0,16,25.7142857142857,12.7,3.7,-1.7,1
14,1,1,1,0,1,1,0,10,0,12,25.7142857142857,12.4,0.5,1.79,1
12,1,1,1,0,1,0,0,12,0,15,25.70625,13.9,-0.3,0.79,1
8,1,1,3,0,1,0,0,7,2,10,25.7,10.8,1.4,1.74,1
9,1,1,1,0,1,0,0,9,0,10,25.7,9.4,-0.8,-3.12,1
12,1,1,1,0,1,0,1,12,0,14,25.6975,11.1,0.6,2.02,0
3,0,1,1,0,1,0,0,12,0,12,25.6904761904762,12.4,0.5,1.79,1
12,1,1,1,0,1,1,0,14,0,16,25.6828571428571,10.8,1.4,1.74,1
12,1,3,1,0,1,0,0,21,13,21,25.6681818181818,13.9,-0.3,0.79,1
3,0,1,1,0,1,0,0,12,0,12,25.6666666666667,7.6,2.6,0.32,1
3,0,9,1,0,1,0,0,9,0,12,25.6666666666667,11.1,0.6,2.02,1
10,1,1,1,0,1,0,0,12,0,12,25.6666666666667,10.8,1.4,1.74,1
15,1,1,1,0,1,1,0,12,0,12,25.6666666666667,12.4,0.5,1.79,1
10,1,14,1,0,1,0,1,12,5,12,25.6666666666667,13.9,-0.3,0.79,1
5,1,1,1,0,1,0,1,12,0,12,25.6666666666667,9.4,-0.8,-3.12,1
16,1,1,1,0,1,0,0,12,0,12,25.6666666666667,7.6,2.6,0.32,1
6,1,1,1,0,1,0,0,9,0,10,25.6666666666667,9.4,-0.8,-3.12,1
6,1,14,1,0,1,0,0,8,3,12,25.6666666666667,13.9,-0.3,0.79,1
11,1,1,1,0,1,0,0,12,0,12,25.6666666666667,11.1,0.6,2.02,1
6,1,1,1,0,1,0,0,8,0,10,25.6666666666667,12.7,3.7,-1.7,1
11,1,1,1,0,1,0,0,12,0,12,25.6666666666667,11.1,0.6,2.02,1
11,1,1,1,0,1,0,1,12,0,12,25.6666666666667,13.9,-0.3,0.79,1
16,1,1,1,0,1,0,0,11,0,12,25.6666666666667,7.6,2.6,0.32,1
7,1,1,1,0,1,1,0,7,0,10,25.6666666666667,7.6,2.6,0.32,1
15,1,1,1,0,1,0,0,12,0,12,25.6666666666667,15.5,2.8,-4.06,1
10,1,1,1,0,1,0,1,12,0,12,25.6666666666667,12.4,0.5,1.79,1
5,1,1,1,0,1,0,1,11,0,12,25.6666666666667,16.2,0.3,-0.92,1
10,1,1,1,0,1,0,0,12,0,12,25.6666666666667,10.8,1.4,1.74,1
3,0,1,1,0,1,0,1,11,0,12,25.6666666666667,10.8,1.4,1.74,1
6,1,1,1,0,1,0,1,6,0,10,25.6666666666667,12.7,3.7,-1.7,1
5,1,1,1,0,1,0,1,12,0,12,25.6666666666667,10.8,1.4,1.74,1
5,1,1,1,0,1,0,1,12,0,12,25.6666666666667,15.5,2.8,-4.06,1
6,1,14,1,0,1,0,0,9,2,12,25.6666666666667,12.4,0.5,1.79,1
10,1,1,1,0,1,0,1,12,0,12,25.6666666666667,8.9,1.4,3.51,1
5,1,1,1,0,1,1,1,12,0,12,25.6666666666667,12.4,0.5,1.79,1
12,1,1,1,0,1,0,1,14,0,15,25.6620833333333,11.1,0.6,2.02,1
12,1,1,1,0,1,0,0,14,0,15,25.6589285714286,13.9,-0.3,0.79,1
12,1,1,1,0,1,0,0,16,0,16,25.6575,9.4,-0.8,-3.12,0
12,1,1,1,0,1,0,1,16,0,16,25.6575,9.4,-0.8,-3.12,1
12,1,1,1,0,1,1,0,14,0,16,25.6571428571429,12.7,3.7,-1.7,1
12,1,1,1,0,1,0,0,14,0,15,25.6517857142857,13.9,-0.3,0.79,1
14,1,1,1,0,0,1,0,8,0,12,25.65,11.1,0.6,2.02,1
9,1,1,1,0,1,0,0,21,13,24,25.65,9.4,-0.8,-3.12,1
3,0,3,1,0,1,0,0,23,15,25,25.6461538461539,10.8,1.4,1.74,1
12,1,1,1,0,1,0,1,15,0,15,25.6442857142857,12.4,0.5,1.79,1
11,1,1,1,0,1,1,0,12,0,12,25.6428571428571,8.9,1.4,3.51,1
5,1,14,1,0,1,1,0,13,7,16,25.6428571428571,16.2,0.3,-0.92,1
13,1,1,1,0,1,0,0,15,0,15,25.6375,12.4,0.5,1.79,1
12,1,1,1,0,1,0,1,13,0,15,25.6340476190476,12.4,0.5,1.79,1
10,1,1,1,0,1,0,0,10,0,12,25.6333333333333,13.9,-0.3,0.79,1
12,1,1,1,0,1,0,0,13,0,15,25.6261904761905,13.9,-0.3,0.79,1
16,1,1,1,0,0,0,1,13,0,14,25.6190476190476,8.9,1.4,3.51,1
14,1,1,1,0,1,1,1,12,0,12,25.6190476190476,16.2,0.3,-0.92,1
3,0,3,1,0,1,1,0,19,14,22,25.6190476190476,7.6,2.6,0.32,1
12,1,1,1,0,1,0,1,14,0,15,25.6166666666667,15.5,2.8,-4.06,1
12,1,1,1,0,1,0,0,14,0,15,25.6111111111111,15.5,2.8,-4.06,1
1,1,1,14,0,1,1,0,11,0,14,25.6071428571429,8.9,1.4,3.51,1
10,1,1,1,0,1,0,1,12,0,12,25.6071428571429,16.2,0.3,-0.92,1
3,0,1,9,0,1,0,0,26,19,29,25.6060606060606,13.9,-0.3,0.79,1
10,1,1,1,0,1,0,1,11,0,12,25.6,10.8,1.4,1.74,1
6,1,1,1,0,1,0,0,10,0,10,25.6,9.4,-0.8,-3.12,1
11,1,1,1,0,1,0,1,10,0,12,25.6,12.4,0.5,1.79,1
16,1,1,1,0,1,0,0,10,0,12,25.6,12.7,3.7,-1.7,0
10,1,1,1,0,1,0,0,11,0,12,25.6,8.9,1.4,3.51,1
3,0,1,1,0,1,0,0,10,0,12,25.6,7.6,2.6,0.32,1
14,1,1,1,0,1,1,0,8,0,12,25.6,12.7,3.7,-1.7,1
9,1,1,1,0,1,0,1,10,0,10,25.6,12.7,3.7,-1.7,1
7,1,1,1,0,1,1,0,10,0,10,25.6,9.4,-0.8,-3.12,1
9,1,1,1,0,1,1,0,10,0,10,25.6,11.1,0.6,2.02,1
6,1,1,1,0,1,0,1,8,0,10,25.6,7.6,2.6,0.32,0
14,1,1,1,0,1,1,0,8,0,12,25.6,12.4,0.5,1.79,0
7,1,14,1,0,1,1,0,4,0,10,25.6,12.4,0.5,1.79,1
15,1,13,1,0,1,0,0,10,0,12,25.6,16.2,0.3,-0.92,1
16,1,1,1,0,1,1,0,11,0,12,25.6,10.8,1.4,1.74,1
14,1,1,1,0,1,0,1,12,0,12,25.5952380952381,8.9,1.4,3.51,1
15,1,1,1,0,1,1,0,12,0,12,25.5952380952381,16.2,0.3,-0.92,1
12,1,1,1,0,1,0,1,13,0,15,25.5847619047619,12.4,0.5,1.79,1
3,0,12,1,0,1,0,1,10,0,12,25.5833333333333,11.1,0.6,2.02,1
12,1,1,1,0,1,0,1,14,0,16,25.5828571428571,10.8,1.4,1.74,1
12,1,1,1,0,1,0,1,14,0,16,25.5714285714286,12.7,3.7,-1.7,1
11,1,1,1,0,1,1,0,10,0,12,25.5714285714286,12.7,3.7,-1.7,1
5,1,1,1,0,1,1,0,12,0,12,25.5714285714286,8.9,1.4,3.51,1
12,1,1,1,0,1,0,0,11,2,14,25.5666666666667,12.4,0.5,1.79,0
16,1,1,1,0,1,0,0,10,0,12,25.5666666666667,15.5,2.8,-4.06,1
15,1,1,1,0,1,1,1,11,0,12,25.5666666666667,12.7,3.7,-1.7,1
12,1,1,1,0,1,0,1,7,0,14,25.56,16.2,0.3,-0.92,1
15,1,1,1,0,1,1,0,8,0,12,25.55,15.5,2.8,-4.06,1
12,1,1,1,0,1,0,0,14,0,15,25.5428571428571,13.9,-0.3,0.79,1
12,1,1,1,0,1,0,0,14,0,16,25.5428571428571,12.7,3.7,-1.7,1
12,1,1,1,0,1,0,1,14,0,16,25.5428571428571,9.4,-0.8,-3.12,1
12,1,1,1,0,1,0,0,16,0,16,25.5425,9.4,-0.8,-3.12,1
12,1,1,1,0,1,0,1,12,0,14,25.54,12.4,0.5,1.79,1
8,1,1,1,0,1,0,0,9,0,10,25.5357142857143,12.7,3.7,-1.7,1
12,1,1,1,0,1,0,0,12,0,14,25.5333333333333,7.6,2.6,0.32,1
9,1,1,1,0,1,0,0,8,0,10,25.5333333333333,9.4,-0.8,-3.12,1
12,1,1,1,0,1,0,0,12,0,14,25.5333333333333,7.6,2.6,0.32,1
15,1,1,1,0,1,1,0,11,0,12,25.5333333333333,16.2,0.3,-0.92,1
12,1,1,1,0,1,0,0,12,0,15,25.5316666666667,11.1,0.6,2.02,1
12,1,1,1,0,1,0,0,14,0,16,25.5285714285714,10.8,1.4,1.74,1
12,1,1,1,0,1,1,1,15,0,15,25.524126984127,11.1,0.6,2.02,0
11,1,1,1,0,1,0,0,9,0,12,25.5238095238095,12.7,3.7,-1.7,1
11,1,1,1,0,1,1,1,11,0,12,25.5238095238095,16.2,0.3,-0.92,1
16,1,12,1,0,0,0,0,13,0,14,25.5238095238095,8.9,1.4,3.51,1
12,1,1,1,0,0,0,0,12,0,16,25.5166666666667,9.4,-0.8,-3.12,0
12,1,13,1,0,1,1,0,15,0,15,25.5160714285714,13.9,-0.3,0.79,1
14,1,1,1,0,1,0,0,9,0,12,25.5142857142857,10.8,1.4,1.74,0
12,1,1,1,0,1,0,1,14,0,16,25.5142857142857,12.7,3.7,-1.7,1
15,1,1,1,0,1,0,1,12,0,12,25.5,15.5,2.8,-4.06,1
5,1,1,1,0,1,0,1,12,0,12,25.5,10.8,1.4,1.74,1
9,1,1,1,0,0,1,0,8,0,10,25.5,8.9,1.4,3.51,1
15,1,1,1,0,1,0,0,12,0,12,25.5,7.6,2.6,0.32,1
15,1,1,1,0,1,1,0,11,0,12,25.5,12.4,0.5,1.79,1
5,1,1,1,0,1,0,0,12,0,12,25.5,7.6,2.6,0.32,0
15,1,1,1,0,1,0,1,12,0,12,25.5,10.8,1.4,1.74,1
15,1,1,1,0,1,0,0,12,0,12,25.5,16.2,0.3,-0.92,1
15,1,1,1,0,1,0,0,12,0,12,25.5,12.7,3.7,-1.7,1
10,1,1,1,0,1,0,1,11,0,12,25.5,11.1,0.6,2.02,1
10,1,1,1,0,1,0,1,12,0,12,25.5,9.4,-0.8,-3.12,1
5,1,1,1,1,1,0,1,12,0,12,25.5,15.5,2.8,-4.06,1
3,0,1,1,0,1,0,0,12,0,12,25.5,9.4,-0.8,-3.12,1
